profile_age_days,applications_7d,applications_30d,avg_applications_30d,app_to_avg_ratio,skills_count,endorsements_count,experience_years,skills_to_exp_ratio,institution_risk_score,company_risk_score,gpa_anomaly_score,tenure_gap_months,avg_tenure_months,time_since_last_app_hrs,is_new_device,ip_risk_score,email_risk_score,login_velocity_24h,failed_logins_24h,copy_paste_ratio,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
924,5,14,0.7731,0.5787,32,11,11.3,2.623,0.4792,0.1438,0.2513,3.4,45.9,30.54,0,0.4161,0.1293,1,0,0.3267,0.8477,0.8728,27.0,0.8741
3130,4,13,2.4163,0.1769,24,38,12.7,1.756,0.4974,0.5898,0.1599,2.9,12.2,24.97,0,0.5188,0.0203,0,2,0.0446,0.3628,1.7753,63.0,0.2095
119,6,13,1.577,0.2691,38,11,15.4,2.325,0.1457,0.2988,0.1821,5.3,14.7,2.17,0,0.1762,0.3331,2,1,0.739,-1.748,-0.1386,74.0,0.515
3423,0,9,30.0,0.01,17,19,6.0,2.493,0.2012,0.4272,0.5548,3.1,30.9,182.87,1,0.0344,0.1668,3,1,0.1213,0.5206,-0.7031,23.0,0.5183
1053,1,3,4.9835,0.0199,30,56,11.7,2.395,0.0851,0.4266,0.1038,1.3,19.5,2.18,0,0.0976,0.2137,2,0,0.1138,0.4989,0.4903,1.0,0.5672
2641,0,0,1.6817,0.0,9,2,2.3,2.971,0.1793,0.078,0.2696,2.8,35.9,4.29,0,0.3642,0.0478,2,0,0.2022,0.9609,0.5929,56.0,0.0235
768,5,8,4.0109,0.0659,37,37,14.7,2.36,0.0866,0.1681,0.3973,4.3,3.9,46.69,0,0.3811,0.5258,1,1,0.1334,-0.637,-2.0089,60.0,0.1986
2208,4,23,1.8984,0.3969,7,2,1.2,3.414,0.3423,0.2838,0.0135,3.6,19.5,100.47,0,0.199,0.1518,1,0,0.5102,-0.8149,-1.4549,26.0,0.0423
2866,5,19,2.9511,0.2122,24,47,7.9,2.719,0.4585,0.5181,0.0926,3.3,21.3,30.63,0,0.0653,0.1649,3,3,0.296,1.526,0.9562,39.0,0.2081
437,1,5,3.426,0.0482,31,27,8.0,3.53,0.3142,0.14,0.1444,5.5,26.6,27.52,0,0.0893,0.1547,1,0,0.0685,0.0912,-1.8547,29.0,0.6526
2229,5,14,2.7412,0.1682,24,36,7.2,2.977,0.0627,0.0792,0.1275,0.8,11.4,250.16,1,0.105,0.2306,0,0,0.0329,-0.3465,-0.059,20.0,0.0331
2693,4,20,0.8625,0.7442,19,47,4.1,3.739,0.4381,0.2468,0.4188,4.4,9.6,34.71,0,0.1408,0.1396,1,0,0.1916,2.7945,0.4792,37.0,0.0087
2997,7,17,7.7069,0.0732,15,32,9.3,1.509,0.0798,0.1802,0.0844,4.6,18.6,83.15,0,0.1207,0.1061,1,0,0.3709,-0.8974,-1.0396,89.0,0.4077
370,5,24,4.6402,0.1712,31,40,9.5,3.016,0.3796,0.185,0.1675,1.2,9.3,3.62,0,0.0311,0.1246,0,1,0.4192,-0.2015,0.4675,76.0,0.1569
1550,1,10,0.7848,0.4074,29,23,9.4,2.802,0.0362,0.0922,0.3606,0.7,14.5,5.06,0,0.1639,0.0333,3,0,0.5549,-0.1415,0.3428,84.0,0.5998
1579,6,14,1.6242,0.2815,12,37,5.8,1.757,0.1976,0.125,0.3179,0.5,9.2,6.6,1,0.0566,0.2877,3,0,0.0929,-0.2684,1.6242,3.0,0.028
3111,5,23,1.4435,0.5191,11,57,2.5,3.383,0.2604,0.3306,0.0706,1.6,35.9,29.67,0,0.2794,0.1169,1,0,0.431,0.603,-0.1406,90.0,0.3327
426,4,16,1.2676,0.41,11,33,2.9,2.902,0.1486,0.184,0.1463,1.8,27.6,269.31,1,0.1594,0.1496,2,0,0.1449,-0.4895,-1.6058,69.0,0.5978
2261,5,21,2.6509,0.2608,24,37,11.2,1.988,0.0567,0.641,0.0797,0.3,5.7,9.62,0,0.1407,0.1859,5,0,0.2372,0.5072,0.5263,12.0,0.2957
2575,6,18,0.6005,0.9466,19,14,5.9,2.793,0.5191,0.2446,0.0827,0.1,32.0,37.74,0,0.1427,0.1889,4,1,0.4868,-1.2052,0.6754,80.0,0.7768
2570,1,11,3.0947,0.1172,32,31,13.8,2.217,0.1669,0.2532,0.4389,5.9,13.1,19.62,0,0.3208,0.3408,1,0,0.2059,-1.1227,-0.8433,64.0,0.0296
1854,7,17,2.0941,0.2664,25,23,7.0,3.183,0.1169,0.3387,0.4656,2.5,8.3,720.0,1,0.3363,0.7228,34,1,0.2409,0.2632,-0.068,10.0,0.1936
725,1,11,4.1841,0.0869,19,41,7.7,2.255,0.126,0.2495,0.2033,0.9,15.1,311.5,0,0.3314,0.4048,3,1,0.1567,-1.5131,0.2975,44.0,0.8898
2367,0,0,7.4583,0.0,37,6,13.8,2.507,0.7963,0.0879,0.0648,2.7,13.7,51.07,0,0.3021,0.1689,2,0,0.3794,0.7485,0.5883,52.0,0.7028
2430,5,16,2.6189,0.2011,37,19,13.6,2.59,0.5956,0.3203,0.077,3.5,70.6,121.03,0,0.5121,0.1033,2,2,0.384,-0.2523,-0.9661,46.0,0.4954
133,2,18,1.1053,0.527,10,44,2.2,3.227,0.2916,0.0514,0.2311,1.4,39.6,19.67,1,0.0964,0.0653,1,0,0.4163,-0.738,0.9523,64.0,0.1764
186,3,10,5.8732,0.0564,5,53,2.3,1.705,0.1822,0.1765,0.1983,2.0,7.8,145.23,0,0.2522,0.1267,1,1,0.3204,-0.2356,-0.7355,77.0,0.9913
215,95,134,1.3558,3.2154,32,24,12.5,2.43,0.1552,0.0506,0.2015,7.9,47.8,0.4267,1,0.2971,0.1894,0,1,0.1193,-0.234,-1.1029,82.0,0.3467
1661,1,5,1.3839,0.1176,29,30,10.3,2.595,0.1731,0.3683,0.0662,1.0,60.5,15.24,0,0.1329,0.1819,1,2,0.2078,0.2108,-1.0263,68.0,0.0399
10,0,5,4.312,0.0384,20,26,12.4,48.5145,0.1366,0.302,0.4,1.5,33.9,5.44,0,0.0485,0.1324,2,0,0.827,0.1789,0.7001,67.0,0.0461
3018,1,17,1.2879,0.4289,11,8,4.2,2.178,0.2977,0.2351,0.5288,2.3,18.7,720.0,0,0.2879,0.4571,2,0,0.5222,-1.77,1.4697,56.0,0.1158
2393,4,7,7.4368,0.0312,26,3,7.1,3.281,0.0213,0.0071,0.2901,0.3,25.8,27.3,0,0.177,0.3114,2,0,0.2231,0.2293,0.2063,31.0,0.4703
2164,0,11,2.6739,0.1354,23,3,10.6,2.032,0.2698,0.1307,0.3848,3.8,24.0,152.52,0,0.0651,0.0381,1,0,0.1123,1.0154,0.5827,92.0,0.8967
1504,2,11,7.3646,0.0496,41,56,11.6,3.289,0.1429,0.3399,0.5632,14.5,36.8,40.43,1,0.0602,0.0827,3,0,0.141,-0.6404,-2.2208,82.0,0.1963
840,1,18,2.9363,0.202,16,37,4.7,2.908,0.1476,0.4437,0.1317,13.4,9.7,15.8,0,0.0868,0.216,1,0,0.5138,-1.1435,0.5705,13.0,0.4984
171,0,3,1.9246,0.0511,11,32,3.4,2.634,0.2968,0.1982,0.0445,1.8,25.6,2.33,0,0.0885,0.3035,0,0,0.4314,-0.7899,-0.9686,92.0,0.851
2707,4,9,9.996,0.0299,32,23,12.1,2.451,0.4644,0.1824,0.3081,1.4,21.5,515.26,0,0.1522,0.2937,1,1,0.3361,0.0078,-0.3996,92.0,0.0338
3200,4,23,4.3742,0.1739,15,0,7.4,1.839,0.2877,0.1419,0.4183,0.9,31.8,53.49,0,0.2155,0.1102,0,1,0.203,0.6657,0.9983,28.0,0.2001
1139,3,19,8.1648,0.0773,38,14,11.1,3.23,0.0827,0.2166,0.1667,0.0,22.5,33.94,0,0.0049,0.6157,1,0,0.164,-0.2255,0.8929,93.0,0.413
1776,4,8,3.3476,0.0789,15,2,7.3,1.874,0.3668,0.1806,0.0317,3.9,51.5,7.07,0,0.3577,0.4125,5,1,0.1242,1.4793,-0.6817,55.0,0.2938
2681,5,7,2.0183,0.1137,37,55,16.1,2.169,0.3213,0.304,0.2662,4.3,22.0,97.1,1,0.3414,0.3612,0,0,0.3753,0.6327,0.4463,61.0,0.5619
2015,7,16,2.7311,0.1929,12,8,6.8,1.603,0.1377,0.1443,0.0535,3.2,14.1,138.01,0,0.3579,0.1054,1,0,0.4364,0.2875,1.1983,6.0,0.9117
3257,4,22,1.9948,0.3616,28,7,11.1,2.34,0.0266,0.174,0.1455,0.5,42.7,2.93,1,0.0299,0.5158,22,1,0.1942,-1.5818,-0.755,59.0,0.3589
62,2,21,6.7433,0.1033,30,12,7.7,3.511,0.0632,0.5072,0.2846,5.7,30.9,19.51,0,0.2242,0.4505,2,0,0.3952,-1.1095,-1.2524,39.0,0.531
3218,4,10,2.3444,0.1402,5,30,2.3,1.703,0.3197,0.2001,0.1915,9.8,14.5,102.37,0,0.215,0.1955,2,0,0.2947,0.4289,-1.1064,86.0,0.4403
1707,7,24,4.2154,0.1883,12,13,5.3,2.065,0.2802,0.4388,0.1062,1.9,5.7,3.48,0,0.0214,0.0464,2,1,0.0282,-0.2635,0.6284,95.0,0.3141
3593,3,12,5.5084,0.0722,21,25,7.8,2.401,0.4634,0.1769,0.1139,0.1,11.5,266.61,0,0.0921,0.1479,4,1,0.1215,0.5387,1.9341,72.0,0.193
3648,2,3,2.5145,0.0392,34,25,10.7,2.972,0.2988,0.1357,0.3123,3.3,35.0,52.94,1,0.1187,0.8137,0,0,0.5351,-0.8934,1.097,18.0,0.4042
2466,6,10,2.3973,0.1371,25,34,9.8,2.378,0.3098,0.3158,0.0333,0.7,53.0,15.14,0,0.1704,0.2774,1,1,0.309,-1.6207,0.2514,56.0,0.1609
1871,2,12,8.6608,0.046,27,22,10.2,2.461,0.4891,0.1775,0.1152,3.5,27.3,3.93,1,0.3497,0.6718,16,2,0.2979,1.1544,-1.488,47.0,0.7822
2888,3,5,2.6471,0.0622,41,13,15.2,2.55,0.2127,0.1928,0.1539,1.8,52.3,4.88,0,0.1794,0.0407,1,1,0.5472,-0.4031,-0.4153,40.0,0.8421
1535,4,11,9.6692,0.0378,28,44,9.1,2.772,0.167,0.1392,0.1079,0.2,13.9,257.44,1,0.079,0.0809,1,0,0.1553,-0.4642,1.2855,5.0,0.441
319,0,19,1.9447,0.3202,20,9,7.1,2.481,0.5271,0.238,0.3984,5.8,14.4,218.93,0,0.2159,0.4195,0,0,0.1921,-0.1322,-0.3274,20.0,0.4187
3540,5,13,1.3401,0.3155,35,42,12.6,2.624,0.4089,0.445,0.1272,2.0,32.6,180.56,0,0.4247,0.1353,0,0,0.2005,0.0307,0.4062,39.0,0.0193
2532,1,20,6.1244,0.1083,32,57,12.2,2.491,0.0631,0.347,0.2437,3.7,10.8,17.85,0,0.5306,0.3479,2,2,0.0299,1.665,-0.1596,89.0,0.6476
2306,2,13,12.0022,0.036,61,53,20.8,2.844,0.1181,0.2105,0.2227,9.8,42.8,1.1,0,0.1397,0.3153,3,0,0.2021,0.799,0.9772,4.0,0.6515
845,1,19,2.0836,0.2992,41,39,14.5,2.693,0.1173,0.3282,0.115,2.5,16.2,3.56,0,0.5056,0.0463,1,1,0.548,0.5682,-0.3157,49.0,0.3146
1102,2,3,11.9583,0.0083,63,21,21.2,2.875,0.2367,0.1269,0.0879,2.2,11.3,216.62,0,0.1832,0.3725,1,0,0.5168,-0.8165,0.8871,41.0,0.6329
1704,4,4,6.1908,0.0214,43,12,18.6,2.215,0.2115,0.2844,0.2391,8.0,25.3,28.08,0,0.0725,0.1122,3,0,0.2345,-0.1407,1.1232,57.0,0.0253
3,1,17,2.5659,0.218,25,22,8.8,28.0948,0.1902,0.1189,0.2456,0.5,42.8,59.86,0,0.122,0.3378,1,0,0.9589,1.5519,0.4087,82.0,0.3231
2276,0,17,2.2158,0.2519,14,7,5.9,2.103,0.1372,0.0896,0.3561,1.1,54.8,22.88,0,0.1767,0.1725,2,0,0.2598,1.2805,-0.2481,68.0,0.3609
8,7,17,2.6298,0.2128,17,13,5.8,41.6272,0.1502,0.2215,0.6043,5.2,36.6,13.26,0,0.3478,0.0251,3,0,0.8111,0.9368,-1.0173,66.0,0.4219
2398,2,14,5.7083,0.0813,14,25,7.6,1.738,0.2091,0.1901,0.2644,3.1,39.4,37.39,0,0.1953,0.395,2,0,0.1953,-1.3355,0.1128,10.0,0.8048
1030,6,24,5.8684,0.1356,13,53,5.0,2.156,0.3187,0.3328,0.6197,1.4,22.7,61.0,0,0.2342,0.2497,1,0,0.4197,-0.9274,-0.5333,56.0,0.9091
2712,6,12,2.9407,0.1345,14,7,6.1,2.034,0.2778,0.2213,0.1586,8.4,17.1,63.76,0,0.4337,0.3766,1,0,0.4515,1.834,0.5197,31.0,0.1267
2419,6,18,8.951,0.0668,14,19,2.9,3.681,0.2187,0.2354,0.5204,7.6,7.2,249.86,0,0.298,0.0229,2,0,0.106,-0.2534,-0.3496,72.0,0.8461
2182,1,15,7.2204,0.0689,21,40,4.7,3.756,0.156,0.4042,0.2789,4.4,10.3,1.6,1,0.4463,0.1873,0,0,0.0496,1.5507,-1.4647,58.0,0.5226
234,1,17,0.4928,1.0771,18,51,6.6,2.458,0.2691,0.178,0.1031,3.2,43.8,7.9,0,0.2069,0.1216,0,1,0.0426,1.819,0.2545,51.0,0.4485
3252,0,18,0.428,1.3005,11,21,1.6,4.203,0.168,0.0671,0.1371,0.3,33.5,27.1,0,0.4796,0.1647,1,0,0.2381,1.6732,0.7108,74.0,0.3722
3214,3,5,15.7286,0.0106,15,26,4.6,2.726,0.146,0.1389,0.1074,0.3,10.5,11.53,0,0.0202,0.0389,0,1,0.3348,-1.2249,0.1449,58.0,0.2477
1535,3,3,1.1124,0.0873,66,1,20.5,3.113,0.3136,0.0374,0.038,2.9,23.0,0.95,0,0.1769,0.2234,1,0,0.3944,1.183,-0.2273,72.0,0.7952
291,1,8,1.9764,0.1327,19,26,6.8,2.496,0.4517,0.1674,0.0384,6.2,36.0,10.29,0,0.2201,0.2611,5,0,0.1499,-0.6995,-0.7959,83.0,0.3363
1727,0,4,6.8009,0.0195,10,57,2.3,3.057,0.3081,0.4769,0.062,8.5,24.9,346.83,0,0.0663,0.123,0,0,0.0138,0.3453,-0.1389,46.0,0.0134
3331,0,4,1.8334,0.0714,7,9,3.1,1.802,0.3607,0.1979,0.2105,0.5,16.4,335.96,0,0.1594,0.3619,0,1,0.202,0.2257,-0.0439,60.0,0.4863
613,2,14,2.2722,0.2024,15,33,3.4,3.549,0.4463,0.1942,0.2177,3.1,7.0,720.0,0,0.2075,0.0257,0,1,0.2774,0.5306,-2.1144,72.0,0.7432
3359,4,23,1.1306,0.6587,28,18,11.1,2.352,0.0526,0.4486,0.1774,1.2,54.7,155.91,0,0.317,0.2158,3,0,0.1451,-0.0603,0.6212,38.0,0.2507
790,4,18,3.5277,0.1685,26,0,8.5,2.81,0.1459,0.269,0.3259,3.0,12.8,45.93,0,0.1462,0.0994,0,0,0.1802,-0.4401,0.1805,14.0,0.2065
3008,7,19,1.1362,0.5415,11,52,1.4,5.005,0.4059,0.1061,0.1477,1.0,15.4,39.43,0,0.2868,0.1742,2,0,0.0955,1.3362,-1.3618,47.0,0.2726
3103,6,18,1.7533,0.3358,53,7,31.2,1.647,0.1015,0.1728,0.1478,5.5,12.5,0.24,1,0.2306,0.3907,1,0,0.0531,1.9306,0.8201,31.0,0.9856
2914,6,15,1.6593,0.2954,48,50,17.2,2.67,0.0396,0.1752,0.0747,5.7,32.2,13.29,0,0.2387,0.0764,1,1,0.1778,0.3314,-0.5465,83.0,0.8361
1753,5,20,5.912,0.1121,9,18,3.8,2.063,0.1965,0.1678,0.1008,3.7,22.5,11.48,0,0.5895,0.2712,0,1,0.2262,-0.9257,1.1612,93.0,0.1401
2199,1,19,3.885,0.1616,5,12,1.1,2.843,0.0298,0.4331,0.0162,1.0,41.4,144.55,0,0.1572,0.1538,0,0,0.185,1.4736,0.8583,22.0,0.3527
2919,3,14,0.5703,0.7731,17,26,6.8,2.227,0.4217,0.2066,0.2158,0.3,9.3,0.54,0,0.1064,0.0362,0,0,0.3546,-0.438,1.5196,91.0,0.0862
2774,7,12,0.7081,0.5395,80,18,36.6,2.128,0.0874,0.0426,0.1455,0.8,8.2,44.26,0,0.1622,0.2403,3,0,0.1599,-0.4171,-1.4534,58.0,0.0452
3416,3,9,5.8652,0.0509,29,33,11.6,2.356,0.2088,0.0193,0.203,1.6,27.5,3.8,0,0.3502,0.2089,2,0,0.2792,0.8965,-1.0705,17.0,0.278
2803,1,2,5.9986,0.0111,11,5,3.0,2.902,0.1167,0.1385,0.421,7.1,14.7,260.77,0,0.1627,0.146,4,0,0.2813,-0.3674,-2.9101,32.0,0.777
1613,5,9,1.3901,0.2108,40,8,14.3,2.672,0.3068,0.2204,0.0546,6.0,26.8,119.01,1,0.0229,0.4057,0,0,0.0475,0.6854,0.1377,26.0,0.0607
1205,3,3,1.3036,0.0748,36,27,15.2,2.22,0.129,0.0502,0.0965,6.1,5.6,11.08,0,0.1052,0.2233,3,1,0.4908,-1.2365,1.5304,45.0,0.8147
3514,5,19,1.8168,0.3423,17,39,6.0,2.488,0.0267,0.0714,0.1484,0.1,4.4,39.6,1,0.2437,0.856,22,3,0.4808,-0.3001,1.8781,98.0,0.1458
2554,4,13,2.9891,0.1434,5,30,3.0,1.44,0.0401,0.0447,0.2233,8.2,15.8,13.48,0,0.0461,0.0841,1,0,0.248,-0.2709,0.4106,12.0,0.3575
1981,6,21,4.0813,0.1701,15,33,4.5,2.848,0.1288,0.2726,0.4539,3.6,11.2,1.28,0,0.1248,0.1806,0,1,0.2559,1.8585,-0.9182,62.0,0.9446
3647,1,7,2.5968,0.0887,16,45,4.8,2.923,0.1823,0.2604,0.0849,3.1,5.2,16.69,0,0.0421,0.1639,2,0,0.2156,-0.3409,-1.1144,95.0,0.9386
1858,7,8,6.6511,0.0399,36,42,16.7,2.048,0.2514,0.0141,0.3703,12.8,37.2,3.33,0,0.1341,0.1601,4,0,0.2081,0.0389,0.4984,48.0,0.8879
2206,4,18,1.7277,0.3407,9,6,4.1,1.901,0.1127,0.5458,0.2574,1.1,13.8,10.69,0,0.4665,0.6546,3,1,0.0223,-0.666,-0.095,75.0,0.5534
233,4,9,8.3228,0.0359,24,37,9.3,2.402,0.1018,0.1881,0.1331,1.4,26.3,52.55,0,0.3167,0.2982,0,0,0.2637,1.4925,-0.8041,2.0,0.4664
2424,6,18,3.7797,0.1574,34,5,13.3,2.444,0.0971,0.0886,0.341,7.1,14.2,14.59,0,0.4889,0.2096,0,0,0.0458,0.233,0.5396,96.0,0.6773
1680,1,16,5.203,0.1019,15,45,2.5,4.301,0.1001,0.1325,0.3876,1.7,34.9,135.78,0,0.2856,0.0286,2,0,0.0169,-0.3211,-0.4938,84.0,0.0325
3259,3,17,3.7763,0.1487,10,33,5.9,1.581,0.0968,0.3206,0.1641,5.3,69.4,9.11,0,0.477,0.1288,4,0,0.7434,-2.0868,0.43,98.0,0.1635
2451,1,7,3.2793,0.0704,12,18,3.8,2.67,0.3153,0.2081,0.2603,10.5,120.0,18.98,0,0.0867,0.4584,1,0,0.4303,0.1645,-0.7999,52.0,0.8999
2327,4,22,9.0398,0.0808,10,17,3.1,2.441,0.6439,0.2074,0.8385,2.9,35.1,17.34,1,0.0222,0.4772,3,1,0.1113,-0.9286,-1.6334,92.0,0.0308
570,6,20,4.8214,0.1373,9,57,2.2,3.092,0.1433,0.2663,0.1331,0.6,16.9,606.67,0,0.2117,0.1685,1,0,0.2062,0.026,0.464,63.0,0.6102
1956,5,19,9.3098,0.0678,33,3,9.8,3.071,0.2726,0.2215,0.3959,0.2,10.4,12.87,0,0.5506,0.1677,3,0,0.5713,0.0838,0.1863,71.0,0.0833
2378,7,15,16.4017,0.0304,29,25,13.2,2.091,0.3714,0.0506,0.04,2.2,16.2,65.31,0,0.0445,0.098,4,1,0.2877,-2.6102,-0.316,30.0,0.4952
3511,5,12,10.3487,0.0385,23,3,8.1,2.592,0.3381,0.1548,0.2885,8.3,9.7,0.84,0,0.2257,0.157,1,0,0.3143,0.8067,-0.928,84.0,0.5208
1254,3,11,6.3543,0.0574,15,53,6.0,2.154,0.0684,0.1331,0.3191,4.1,25.8,17.94,0,0.2391,0.1716,2,0,0.1318,0.5288,-0.2097,55.0,0.4052
1376,7,9,10.4879,0.0285,9,56,1.8,3.31,0.3807,0.157,0.5591,1.2,6.7,3.99,0,0.0746,0.0874,2,0,0.2258,0.4908,-0.1712,71.0,0.6718
9,6,24,4.7061,0.1688,26,31,6.3,24.8449,0.2027,0.0695,0.2373,4.6,18.3,279.08,1,0.0644,0.5379,0,0,0.8079,-0.622,0.0822,59.0,0.2454
2621,4,17,3.0952,0.1811,19,31,6.7,2.525,0.2682,0.2409,0.1835,8.2,22.9,113.44,0,0.0479,0.3789,0,1,0.0887,-1.9085,0.4619,25.0,0.1296
607,7,13,4.2857,0.1003,54,51,28.6,1.842,0.1258,0.2068,0.2829,0.5,21.9,26.63,1,0.4466,0.4049,1,2,0.2863,0.5473,-0.4243,17.0,0.5968
1231,1,19,1.6825,0.3691,55,32,28.0,1.917,0.2666,0.5993,0.0848,3.2,26.8,27.88,0,0.2436,0.3959,0,0,0.3149,1.4421,1.1658,34.0,0.0975
2167,2,7,1.224,0.1856,25,47,9.8,2.353,0.1886,0.1116,0.3333,1.9,41.4,33.48,0,0.2442,0.104,1,0,0.5848,0.3382,0.0426,4.0,0.4318
468,6,15,3.1376,0.1577,9,23,5.4,1.553,0.3826,0.4018,0.1158,0.9,25.2,2.18,0,0.1757,0.0937,2,1,0.4547,-0.6257,-0.3129,65.0,0.2816
715,0,12,4.012,0.0989,7,57,2.9,1.794,0.8345,0.6559,0.7408,6.0,25.4,17.73,0,0.0507,0.5564,1,0,0.3944,2.1862,0.8279,81.0,0.6359
1905,5,17,2.7678,0.2023,21,1,9.3,2.137,0.1877,0.2762,0.4024,5.2,6.4,720.0,0,0.2687,0.1934,3,0,0.4094,-1.4462,1.1199,31.0,0.7623
269,0,19,1.282,0.4815,33,39,9.9,3.091,0.3375,0.1312,0.1908,1.0,11.6,64.88,1,0.2136,0.1421,1,0,0.1222,-1.9266,-0.6438,60.0,0.71
3521,3,19,4.1312,0.1521,20,24,6.9,2.535,0.0561,0.1768,0.0563,3.8,91.4,9.88,0,0.2826,0.3109,2,0,0.2535,1.0359,0.0132,28.0,0.0604
1453,7,13,1.4621,0.2898,80,22,31.5,2.458,0.2307,0.2713,0.0964,0.8,33.5,59.89,0,0.1826,0.1914,1,0,0.1773,-0.9999,-0.839,3.0,0.6797
1186,6,15,5.8851,0.0845,14,19,4.3,2.737,0.236,0.5036,0.0985,0.8,9.7,23.94,0,0.2999,0.3447,1,0,0.395,-0.4398,-0.7895,56.0,0.721
3564,2,7,12.0336,0.0193,12,57,5.2,2.005,0.5875,0.2393,0.586,1.9,36.9,9.35,0,0.0801,0.0623,3,0,0.5579,-0.725,-0.7222,57.0,0.8024
280,6,16,4.442,0.1192,13,43,5.6,2.001,0.1713,0.0952,0.1535,9.5,30.1,19.9,0,0.1622,0.4444,0,0,0.049,0.2419,0.3998,8.0,0.33
2893,2,10,1.3521,0.2406,11,27,1.9,3.91,0.0905,0.1477,0.2147,0.8,14.4,31.28,1,0.387,0.4176,2,1,0.4371,-1.3344,-1.473,81.0,0.3813
3024,5,15,12.8122,0.0389,47,58,15.9,2.832,0.2369,0.1811,0.3688,2.6,30.0,53.03,0,0.2118,0.0959,0,0,0.4687,0.6894,0.1282,97.0,0.3706
2602,6,16,0.7308,0.6979,26,24,12.6,1.964,0.3518,0.1954,0.4058,0.2,22.3,14.29,0,0.3231,0.4804,2,0,0.1001,-0.0634,0.3738,46.0,0.07
268,2,20,11.8218,0.0562,26,19,13.3,1.861,0.3438,0.0265,0.4704,0.8,20.5,18.86,0,0.0277,0.3803,5,1,0.1964,-0.1576,-0.0448,81.0,0.0291
3592,5,23,1.8938,0.3978,9,25,3.3,2.226,0.5035,0.6279,0.5022,0.2,17.5,3.82,0,0.1307,0.3021,1,0,0.1637,0.6898,-0.7477,39.0,0.2748
395,0,16,7.6049,0.0698,19,21,7.0,2.454,0.3807,0.2181,0.2971,6.2,10.1,12.56,0,0.1166,0.1693,1,0,0.1945,1.277,-0.4851,79.0,0.0879
998,0,3,7.9926,0.0125,67,43,21.9,2.936,0.2442,0.1743,0.2595,10.1,30.7,46.0,0,0.0956,0.1664,3,0,0.2589,0.6569,-0.3868,75.0,0.1067
2432,0,0,1.6324,0.0,12,3,2.2,4.013,0.1917,0.3887,0.0872,5.4,28.3,11.15,0,0.2679,0.379,1,0,0.3223,2.7232,-3.3265,86.0,0.0891
886,1,11,1.1931,0.299,16,1,3.6,3.566,0.5274,0.0845,0.0632,5.3,11.4,15.0,0,0.4962,0.0784,4,0,0.4537,1.3268,1.3838,63.0,0.3977
1160,3,7,4.9177,0.0471,67,20,40.0,1.647,0.1573,0.0126,0.0938,1.9,89.2,12.86,0,0.1244,0.4202,1,1,0.0897,1.5617,-1.8682,79.0,0.5794
2089,7,9,1.8179,0.1621,11,50,1.5,4.635,0.2729,0.0735,0.0669,1.3,21.4,50.58,0,0.0864,0.4474,1,0,0.3207,-1.8523,-1.1975,90.0,0.8039
2532,6,8,3.0938,0.0853,44,21,15.7,2.648,0.2369,0.319,0.2749,1.0,46.8,56.81,0,0.1872,0.1568,2,0,0.5139,0.2197,1.2019,44.0,0.9134
1801,2,5,3.5348,0.0467,13,2,1.6,5.116,0.2029,0.1574,0.5575,2.0,77.3,17.05,0,0.2458,0.0669,2,0,0.3776,0.2098,0.0993,90.0,0.9367
2886,6,14,1.6473,0.2777,28,54,12.4,2.101,0.4446,0.3601,0.6114,1.6,13.5,9.52,1,0.4169,0.1998,1,3,0.2655,-0.0298,1.6675,1.0,0.5041
2913,1,18,1.9835,0.2975,24,22,7.8,2.812,0.1806,0.1438,0.4786,0.7,13.8,13.65,0,0.3235,0.0389,0,1,0.4454,0.0937,-0.3837,12.0,0.5835
2598,6,15,1.8536,0.265,39,58,12.4,2.974,0.0323,0.3083,0.0727,3.6,10.0,15.93,0,0.1435,0.3817,1,0,0.3972,2.3238,-2.6895,2.0,0.9665
1479,4,19,3.5435,0.1771,23,31,14.6,1.476,0.0103,0.3958,0.3817,0.4,38.6,2.69,0,0.3117,0.4714,0,2,0.1615,-1.7534,-0.5724,85.0,0.3119
1617,6,24,2.7738,0.285,13,34,5.8,1.968,0.4218,0.0629,0.1966,6.6,7.3,21.5,0,0.5012,0.2561,2,0,0.1022,0.0731,-0.7025,2.0,0.0544
3269,6,10,3.2702,0.1009,53,45,22.4,2.301,0.3116,0.0031,0.4312,3.9,16.7,145.39,0,0.2416,0.2553,4,0,0.4327,0.0659,-1.4738,5.0,0.1722
2672,3,12,3.0112,0.1314,35,53,12.8,2.555,0.1582,0.3943,0.0939,2.6,38.1,346.18,0,0.6897,0.109,0,0,0.4669,-0.1824,-0.1583,12.0,0.8069
1151,2,12,3.5976,0.1102,11,52,1.8,4.019,0.358,0.0286,0.3317,1.6,24.1,56.14,0,0.299,0.1137,3,0,0.2242,0.3674,0.4148,30.0,0.6749
3379,6,19,6.1079,0.1031,23,6,6.2,3.227,0.189,0.3226,0.1189,5.2,39.9,134.12,1,0.0895,0.6471,26,5,0.1566,-1.6157,0.8396,18.0,0.669
907,0,15,3.0097,0.1643,24,35,9.1,2.409,0.1411,0.3236,0.1512,0.1,34.5,55.31,0,0.0514,0.4943,1,0,0.3776,0.6142,1.4535,23.0,0.3245
2543,4,8,2.9465,0.0895,13,33,4.9,2.294,0.1848,0.2539,0.0639,2.4,16.5,13.5,0,0.2386,0.4176,0,1,0.2022,0.174,1.9083,54.0,0.9048
